bib.V.AOM.3S	<null>	Verb - Aorist Optative Middle - 3rd Person Singular
bib.V.AOP.3S	<null>	Verb - Aorist Optative Passive - 3rd Person Singular
bib.V.APA.AFP	<null>	Verb - Aorist Participle Active - Accusative Feminine Plural
bib.V.APA.AFS	<null>	Verb - Aorist Participle Active - Accusative Feminine Singular
bib.V.APA.AMP	<null>	Verb - Aorist Participle Active - Accusative Masculine Plural
bib.V.APA.AMS	<null>	Verb - Aorist Participle Active - Accusative Masculine Singular
bib.V.APA.ANP	<null>	Verb - Aorist Participle Active - Accusative Neuter Plural
bib.V.APA.ANS	<null>	Verb - Aorist Participle Active - Accusative Neuter Singular
bib.V.APA.DFP	<null>	Verb - Aorist Participle Active - Dative Feminine Plural
bib.V.APA.DFS	<null>	Verb - Aorist Participle Active - Dative Feminine Singular
bib.V.APA.DMP	<null>	Verb - Aorist Participle Active - Dative Masculine Plural
bib.V.APA.DMS	<null>	Verb - Aorist Participle Active - Dative Masculine Singular
bib.V.APA.GFS	<null>	Verb - Aorist Participle Active - Genitive Feminine Singular
bib.V.APA.GMP	<null>	Verb - Aorist Participle Active - Genitive Masculine Plural
bib.V.APA.GMS	<null>	Verb - Aorist Participle Active - Genitive Masculine Singular
